topology,run,phase,algo,u,v,cap_uniform,cap_before_stress,cap_after_stress,usage_routed,util_routed,usage_shortest_init,usage_routed_init,util_shortest_init,util_routed_init,violated,num_switches,switches,paths,ebc,is_stressed,stress_threshold,cap_change_pct,alpha,beta,link_sens,k_paths,load_sens,controller_sens
CrlNetworkServices,1,INIT,MCF_PATH,7,9,100600.0,221699.852,221699.852,166144.0,0.7494,149632.0,166144.0,0.6749,0.7494,0,8,9|10|13|15|16|17|18|19,9:9->7->8->5 || 10:10->9->7->8->5 || 13:13->9->7->8->5 || 15:15->19->10->9->7->2->1->4 || 16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->8->5 || 18:18->19->10->9->7->2->1->4 || 19:19->10->9->7->2->1->4,0.174242,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,7,8,100600.0,364653.382,364653.382,150784.0,0.4135,150784.0,150784.0,0.4135,0.4135,0,7,7|9|10|11|12|13|17,7:7->8->5 || 9:9->7->8->5 || 10:10->9->7->8->5 || 11:11->14->7->8->5 || 12:12->11->14->7->8->5 || 13:13->9->7->8->5 || 17:17->18->19->10->9->7->8->5,0.113636,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,7,14,100600.0,397176.277,397176.277,234240.0,0.5898,206208.0,234240.0,0.5192,0.5898,0,9,32|11|12|14|20|21|22|23|26,11:11->14->7->8->5 || 12:12->11->14->7->8->5 || 14:14->7->2->1->4 || 20:20->14->7->2->1->4 || 21:21->20->14->7->2->1->4 || 22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3 || 26:26->20->14->7->2->1->4->3 || 32:32->28->27->26->20->14->7->2,0.13447,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,9,10,100600.0,246773.142,246773.142,121856.0,0.4938,105344.0,121856.0,0.4269,0.4938,0,6,10|15|16|17|18|19,10:10->9->7->8->5 || 15:15->19->10->9->7->2->1->4 || 16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->8->5 || 18:18->19->10->9->7->2->1->4 || 19:19->10->9->7->2->1->4,0.140152,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,9,13,100600.0,50271.483,50271.483,21632.0,0.4303,21632.0,21632.0,0.4303,0.4303,0,1,13,13:13->9->7->8->5,0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,10,19,100600.0,144164.637,144164.637,103936.0,0.721,87424.0,103936.0,0.6064,0.721,0,5,15|16|17|18|19,15:15->19->10->9->7->2->1->4 || 16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->8->5 || 18:18->19->10->9->7->2->1->4 || 19:19->10->9->7->2->1->4,0.132576,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,11,12,100600.0,34266.699,34266.699,26496.0,0.7732,26496.0,26496.0,0.7732,0.7732,0,1,12,12:12->11->14->7->8->5,0.191288,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,11,14,100600.0,73524.46,73524.46,51200.0,0.6964,51200.0,51200.0,0.6964,0.6964,0,2,11|12,11:11->14->7->8->5 || 12:12->11->14->7->8->5,0.202652,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,12,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,14,20,100600.0,160930.444,160930.444,156672.0,0.9735,128640.0,156672.0,0.7994,0.9735,0,6,32|20|21|22|23|26,20:20->14->7->2->1->4 || 21:21->20->14->7->2->1->4 || 22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3 || 26:26->20->14->7->2->1->4->3 || 32:32->28->27->26->20->14->7->2,0.265152,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,15,19,100600.0,45760.16,45760.16,16512.0,0.3608,0.0,16512.0,0.0,0.3608,0,1,15,15:15->19->10->9->7->2->1->4,0.159091,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,16,17,100600.0,35791.29,35791.29,26368.0,0.7367,26368.0,26368.0,0.7367,0.7367,0,1,16,16:16->17->18->19->10->9->7->2->1->4,0.07197,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,17,18,100600.0,92954.124,92954.124,40960.0,0.4406,40960.0,40960.0,0.4406,0.4406,0,2,16|17,16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->8->5,0.125,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,18,19,100600.0,81189.407,81189.407,62720.0,0.7725,62720.0,62720.0,0.7725,0.7725,0,3,16|17|18,16:16->17->18->19->10->9->7->2->1->4 || 17:17->18->19->10->9->7->8->5 || 18:18->19->10->9->7->2->1->4,0.174242,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,20,26,100600.0,63130.089,63130.089,44544.0,0.7056,0.0,44544.0,0.0,0.7056,0,2,32|26,26:26->20->14->7->2->1->4->3 || 32:32->28->27->26->20->14->7->2,0.045455,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,20,21,100600.0,245689.137,245689.137,83200.0,0.3386,99712.0,83200.0,0.4058,0.3386,0,3,21|22|23,21:21->20->14->7->2->1->4 || 22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3,0.284091,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,21,22,100600.0,108815.437,108815.437,55936.0,0.514,72448.0,55936.0,0.6658,0.514,0,2,22|23,22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1->4->3,0.261364,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,22,23,100600.0,38755.766,38755.766,30592.0,0.7894,30592.0,30592.0,0.7894,0.7894,0,1,23,23:23->22->21->20->14->7->2->1->4->3,0.045455,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,24,25,100600.0,322841.086,322841.086,175232.0,0.5428,219776.0,175232.0,0.6808,0.5428,0,7,33|24|27|28|29|30|31,24:24->25->3 || 27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3 || 31:31->33->24->25->3->4->1->2 || 33:33->24->25->3->4->1->2,0.210227,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,24,33,100600.0,343239.407,343239.407,152576.0,0.4445,197120.0,152576.0,0.5743,0.4445,0,6,33|27|28|29|30|31,27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3 || 31:31->33->24->25->3->4->1->2 || 33:33->24->25->3->4->1->2,0.225379,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,26,27,100600.0,40127.107,40127.107,24064.0,0.5997,20480.0,24064.0,0.5104,0.5997,0,1,32,32:32->28->27->26->20->14->7->2,0.056818,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,27,28,100600.0,62891.264,62891.264,48768.0,0.7754,45184.0,48768.0,0.7184,0.7754,0,2,32|27,27:27->28->32->33->24->25->3 || 32:32->28->27->26->20->14->7->2,0.07197,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,28,29,100600.0,124011.772,124011.772,54400.0,0.4387,54400.0,54400.0,0.4387,0.4387,0,2,29|30,29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3,0.113636,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,28,32,100600.0,202788.861,202788.861,128384.0,0.6331,124800.0,128384.0,0.6154,0.6331,0,5,32|27|28|29|30,27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3 || 32:32->28->27->26->20->14->7->2,0.215909,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,29,30,100600.0,52421.296,52421.296,28416.0,0.5421,28416.0,28416.0,0.5421,0.5421,0,1,30,30:30->29->28->32->33->24->25->3,0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,30,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,31,33,100600.0,32274.942,32274.942,18688.0,0.579,18688.0,18688.0,0.579,0.579,0,1,31,31:31->33->24->25->3->4->1->2,0.056818,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,INIT,MCF_PATH,32,33,100600.0,219012.962,219012.962,104320.0,0.4763,148864.0,104320.0,0.6797,0.4763,0,4,27|28|29|30,27:27->28->32->33->24->25->3 || 28:28->32->33->24->25->3 || 29:29->28->32->33->24->25->3 || 30:30->29->28->32->33->24->25->3,0.257576,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,1,2,100600.0,333947.169,333947.169,300160.0,0.8988,300160.0,296576.0,0.8988,0.8881,0,12,"(18, 4)|(23, 1)|(19, 4)|(14, 4)|(15, 4)|(31, 2)|(20, 1)|(22, 4)|(33, 2)|(16, 4)|(21, 1)|(32, 2)","(14, 4):14->7->2->1->4 || (15, 4):15->22->21->20->14->7->2->1->4 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4 || (20, 1):20->14->7->2->1 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1 || (31, 2):31->33->24->25->3->4->1->2 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.267045,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,1,4,100600.0,350759.067,350759.067,213376.0,0.6083,300160.0,296576.0,0.8557,0.8455,0,9,"(18, 4)|(19, 4)|(14, 4)|(15, 4)|(31, 2)|(22, 4)|(33, 2)|(16, 4)|(32, 2)","(14, 4):14->7->2->1->4 || (15, 4):15->22->21->20->14->7->2->1->4 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4 || (22, 4):22->21->20->14->7->2->1->4 || (31, 2):31->33->24->25->3->4->1->2 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.255682,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,2,7,100600.0,541327.94,541327.94,273280.0,0.5048,227840.0,272384.0,0.4209,0.5032,0,11,"(18, 4)|(23, 1)|(19, 4)|(14, 4)|(15, 4)|(20, 1)|(22, 4)|(9, 2)|(7, 2)|(16, 4)|(21, 1)","(7, 2):7->2 || (9, 2):9->7->2 || (14, 4):14->7->2->1->4 || (15, 4):15->22->21->20->14->7->2->1->4 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4 || (20, 1):20->14->7->2->1 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.278409,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,3,25,100600.0,283444.908,283444.908,240256.0,0.8476,240256.0,195712.0,0.8476,0.6905,0,10,"(28, 3)|(29, 3)|(24, 3)|(30, 3)|(33, 2)|(26, 3)|(27, 3)|(31, 2)|(25, 4)|(32, 2)","(24, 3):24->25->3 || (25, 4):25->3->4 || (26, 3):26->27->28->32->33->24->25->3 || (27, 3):27->28->32->33->24->25->3 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3 || (31, 2):31->33->24->25->3->4->1->2 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.229167,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,3,4,100600.0,199024.539,199024.539,92800.0,0.4663,102912.0,99328.0,0.5171,0.4991,0,4,"(33, 2)|(31, 2)|(25, 4)|(32, 2)","(25, 4):25->3->4 || (31, 2):31->33->24->25->3->4->1->2 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.244318,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,5,6,100600.0,52222.082,52222.082,25856.0,0.4951,25856.0,25856.0,0.4951,0.4951,0,1,"(6, 5)","(6, 5):6->5",0.003788,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,5,8,100600.0,293002.76,293002.76,133120.0,0.4543,178560.0,178560.0,0.6094,0.6094,0,6,"(10, 5)|(11, 5)|(17, 5)|(12, 5)|(13, 5)|(8, 5)","(8, 5):8->5 || (10, 5):10->9->7->8->5 || (11, 5):11->14->7->8->5 || (12, 5):12->11->14->7->8->5 || (13, 5):13->9->7->8->5 || (17, 5):17->18->19->10->9->7->8->5",0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,7,9,100600.0,221699.852,221699.852,149632.0,0.6749,149632.0,166144.0,0.6749,0.7494,0,7,"(13, 5)|(10, 5)|(18, 4)|(19, 4)|(9, 2)|(17, 5)|(16, 4)","(9, 2):9->7->2 || (10, 5):10->9->7->8->5 || (13, 5):13->9->7->8->5 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 5):17->18->19->10->9->7->8->5 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4",0.174242,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,7,8,100600.0,364653.382,364653.382,105344.0,0.2889,150784.0,150784.0,0.4135,0.4135,0,5,"(10, 5)|(11, 5)|(17, 5)|(12, 5)|(13, 5)","(10, 5):10->9->7->8->5 || (11, 5):11->14->7->8->5 || (12, 5):12->11->14->7->8->5 || (13, 5):13->9->7->8->5 || (17, 5):17->18->19->10->9->7->8->5",0.113636,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,7,14,100600.0,397176.277,397176.277,206208.0,0.5192,206208.0,234240.0,0.5192,0.5898,0,8,"(23, 1)|(14, 4)|(15, 4)|(20, 1)|(22, 4)|(11, 5)|(12, 5)|(21, 1)","(11, 5):11->14->7->8->5 || (12, 5):12->11->14->7->8->5 || (14, 4):14->7->2->1->4 || (15, 4):15->22->21->20->14->7->2->1->4 || (20, 1):20->14->7->2->1 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.13447,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,9,10,100600.0,246773.142,246773.142,105344.0,0.4269,105344.0,121856.0,0.4269,0.4938,0,5,"(18, 4)|(10, 5)|(19, 4)|(17, 5)|(16, 4)","(10, 5):10->9->7->8->5 || (16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 5):17->18->19->10->9->7->8->5 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4",0.140152,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,9,13,100600.0,50271.483,50271.483,21632.0,0.4303,21632.0,21632.0,0.4303,0.4303,0,1,"(13, 5)","(13, 5):13->9->7->8->5",0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,10,19,100600.0,144164.637,144164.637,87424.0,0.6064,87424.0,103936.0,0.6064,0.721,0,4,"(17, 5)|(18, 4)|(16, 4)|(19, 4)","(16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 5):17->18->19->10->9->7->8->5 || (18, 4):18->19->10->9->7->2->1->4 || (19, 4):19->10->9->7->2->1->4",0.132576,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,11,12,100600.0,34266.699,34266.699,26496.0,0.7732,26496.0,26496.0,0.7732,0.7732,0,1,"(12, 5)","(12, 5):12->11->14->7->8->5",0.191288,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,11,14,100600.0,73524.46,73524.46,51200.0,0.6964,51200.0,51200.0,0.6964,0.6964,0,2,"(12, 5)|(11, 5)","(11, 5):11->14->7->8->5 || (12, 5):12->11->14->7->8->5",0.202652,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,12,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,14,20,100600.0,160930.444,160930.444,128640.0,0.7994,128640.0,156672.0,0.7994,0.9735,0,5,"(23, 1)|(15, 4)|(20, 1)|(22, 4)|(21, 1)","(15, 4):15->22->21->20->14->7->2->1->4 || (20, 1):20->14->7->2->1 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.265152,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,15,22,100600.0,24393.04,24393.04,16512.0,0.6769,16512.0,0.0,0.6769,0.0,0,1,"(15, 4)","(15, 4):15->22->21->20->14->7->2->1->4",0.189394,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,16,17,100600.0,35791.29,35791.29,26368.0,0.7367,26368.0,26368.0,0.7367,0.7367,0,1,"(16, 4)","(16, 4):16->17->18->19->10->9->7->2->1->4",0.07197,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,17,18,100600.0,92954.124,92954.124,40960.0,0.4406,40960.0,40960.0,0.4406,0.4406,0,2,"(17, 5)|(16, 4)","(16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 5):17->18->19->10->9->7->8->5",0.125,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,18,19,100600.0,81189.407,81189.407,62720.0,0.7725,62720.0,62720.0,0.7725,0.7725,0,3,"(17, 5)|(18, 4)|(16, 4)","(16, 4):16->17->18->19->10->9->7->2->1->4 || (17, 5):17->18->19->10->9->7->8->5 || (18, 4):18->19->10->9->7->2->1->4",0.174242,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,20,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,20,21,100600.0,245689.137,245689.137,99712.0,0.4058,99712.0,83200.0,0.4058,0.3386,0,4,"(15, 4)|(23, 1)|(22, 4)|(21, 1)","(15, 4):15->22->21->20->14->7->2->1->4 || (21, 1):21->20->14->7->2->1 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.284091,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,21,22,100600.0,108815.437,108815.437,72448.0,0.6658,72448.0,55936.0,0.6658,0.514,0,3,"(15, 4)|(23, 1)|(22, 4)","(15, 4):15->22->21->20->14->7->2->1->4 || (22, 4):22->21->20->14->7->2->1->4 || (23, 1):23->22->21->20->14->7->2->1",0.261364,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,22,23,100600.0,38755.766,38755.766,30592.0,0.7894,30592.0,30592.0,0.7894,0.7894,0,1,"(23, 1)","(23, 1):23->22->21->20->14->7->2->1",0.045455,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,24,25,100600.0,322841.086,322841.086,219776.0,0.6808,219776.0,175232.0,0.6808,0.5428,0,9,"(28, 3)|(29, 3)|(24, 3)|(30, 3)|(33, 2)|(26, 3)|(27, 3)|(31, 2)|(32, 2)","(24, 3):24->25->3 || (26, 3):26->27->28->32->33->24->25->3 || (27, 3):27->28->32->33->24->25->3 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3 || (31, 2):31->33->24->25->3->4->1->2 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.210227,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,24,33,100600.0,343239.407,343239.407,197120.0,0.5743,197120.0,152576.0,0.5743,0.4445,0,8,"(28, 3)|(29, 3)|(30, 3)|(33, 2)|(26, 3)|(27, 3)|(31, 2)|(32, 2)","(26, 3):26->27->28->32->33->24->25->3 || (27, 3):27->28->32->33->24->25->3 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3 || (31, 2):31->33->24->25->3->4->1->2 || (32, 2):32->33->24->25->3->4->1->2 || (33, 2):33->24->25->3->4->1->2",0.225379,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,26,27,100600.0,40127.107,40127.107,20480.0,0.5104,20480.0,24064.0,0.5104,0.5997,0,1,"(26, 3)","(26, 3):26->27->28->32->33->24->25->3",0.056818,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,27,28,100600.0,62891.264,62891.264,45184.0,0.7184,45184.0,48768.0,0.7184,0.7754,0,2,"(27, 3)|(26, 3)","(26, 3):26->27->28->32->33->24->25->3 || (27, 3):27->28->32->33->24->25->3",0.07197,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,28,29,100600.0,124011.772,124011.772,54400.0,0.4387,54400.0,54400.0,0.4387,0.4387,0,2,"(29, 3)|(30, 3)","(29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3",0.113636,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,28,32,100600.0,202788.861,202788.861,124800.0,0.6154,124800.0,128384.0,0.6154,0.6331,0,5,"(28, 3)|(29, 3)|(30, 3)|(26, 3)|(27, 3)","(26, 3):26->27->28->32->33->24->25->3 || (27, 3):27->28->32->33->24->25->3 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3",0.215909,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,29,30,100600.0,52421.296,52421.296,28416.0,0.5421,28416.0,28416.0,0.5421,0.5421,0,1,"(30, 3)","(30, 3):30->29->28->32->33->24->25->3",0.060606,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,30,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,31,33,100600.0,32274.942,32274.942,18688.0,0.579,18688.0,18688.0,0.579,0.579,0,1,"(31, 2)","(31, 2):31->33->24->25->3->4->1->2",0.056818,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B1,32,33,100600.0,219012.962,219012.962,148864.0,0.6797,148864.0,104320.0,0.6797,0.4763,0,6,"(28, 3)|(29, 3)|(30, 3)|(26, 3)|(27, 3)|(32, 2)","(26, 3):26->27->28->32->33->24->25->3 || (27, 3):27->28->32->33->24->25->3 || (28, 3):28->32->33->24->25->3 || (29, 3):29->28->32->33->24->25->3 || (30, 3):30->29->28->32->33->24->25->3 || (32, 2):32->33->24->25->3->4->1->2",0.257576,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,SM,B3,1,2,100600.0,333947.169,333947.169,300544.0,0.9,300160.0,296576.0,0.8988,0.8881,0,12,32|33|10|14|15|16|18|19|20|22|23|30,10:10->9->7->2->1 || 14:14->7->2->1->4 || 15:15->22->21->20->14->7->2->1 || 16:16->17->18->19->10->9->7->2->1->4 || 18:18->19->10->9->7->2->1->4 || 19:19->10->9->7->2->1->4 || 20:20->14->7->2->1 || 22:22->21->20->14->7->2->1->4 || 23:23->22->21->20->14->7->2->1 || 30:30->29->28->32->33->24->25->3->4->1->2 || 32:32->33->24->25->3->4->1->2 || 33:33->24->25->3->4->1->2,0.267045,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
