batch_ts,run_index,topology,algo,nodes,num_switches,num_controllers,objective,alpha,beta,k_paths,link_sens,obj_value,solve_time_sec,mip_gap,status,ctrl_load_mean_init,ctrl_load_mean_final,ctrl_load_max_init,ctrl_load_max_final,ctrl_capacity_mean,ctrl_usable_capacity_mean,mig_total,mig_count,mig_cc,mig_rt_penalty,load_dev_init,load_dev_final,ctrl_util_mean_init,ctrl_util_mean_final,ctrl_util_max_init,ctrl_util_max_final,delta_ctrl_util_max,ctrl_util_p95_init,ctrl_util_p95_final,ctrl_util_std_final,ctrl_util_cov_final,jain_load_init,jain_load_final,ctrl_headroom_mean_final,ctrl_headroom_p50_final,ctrl_headroom_p95_final,rt_mean_init_ms,rt_mean_final_ms,delta_rt_mean_ms,rt_max_init_ms,rt_max_final_ms,rt_p95_init_ms,rt_p95_final_ms,delta_rt_p95_ms,prop_delay_mean_ms,prop_delay_max_ms,queue_delay_mean_ms,queue_delay_max_ms,sync_delay_ms,ctrl_rt_mean_ms,ctrl_rt_p95_ms,ctrl_rt_max_ms,unstable_controllers,link_util_mean,link_util_max,link_util_p95,violated_links_count,excess_util_total,rebalanced_load_total
20260624_122159,2,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,1856399.8278403964,5.43762171799608,1.5689124397559916e-05,SUCCESS,1123.25,1123.25,1755.0,1310.0,1676.5,1341.2,3712539.64982594,4,3712535.64982594,0.0,1570.0,260.0,0.6633154485060924,0.6688883493192419,0.9920859242509893,0.7405313736574336,-0.2515545505935557,0.9820114971518024,0.7287747445318955,0.04381259299964226,0.06550060715548765,0.7793313880272568,0.9907997251466294,0.3311116506807581,0.3436923076923077,0.3733851260772422,49.39722854130272,nan,nan,inf,67.61294999326591,nan,nan,nan,20.08833547626551,49.184610764032065,5.737367024763032,9.505703422053228,15.090555517618368,43.919681842875924,66.78979560116369,99.43764599288754,0,0.6311118766321986,1.0000000000000402,0.9703996769177967,9,1.0357413254242407,872.0
20260624_122200,3,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,3655792.4233808983,0.01777631499862764,0.0,SUCCESS,nan,1170.75,nan,1327.0,1707.0,1365.6000000000001,3768598.3491096124,5,3768593.3491096124,0.0,1550.0,336.0,0.6834459537130577,0.6852831771997658,0.9994272623138603,0.7733175914994097,-0.22610967081445055,0.998981886071858,0.771323389200615,0.08260973982222404,0.12054832596327197,0.7781825679920527,0.9839356458520836,0.3147168228002342,0.308595392944034,0.4093270365997638,49.87258686971302,nan,nan,inf,67.50386127246404,nan,nan,nan,18.216441424846288,45.4108636277099,11.55476742485366,22.123893805309713,15.090555517618368,0.0,0.0,0.0,0,0.6521040941933837,2.0779996292943177,1.056976411185759,5,1.9591899528918775,796.0
20260624_122202,3,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,594205252.8006222,0.0005403660034062341,,SUCCESS,1170.75,1170.75,1745.0,1328.0,1707.0,1365.6000000000001,5568809.47473891,6,5568803.47473891,0.0,1550.0,273.0,0.6834459537130577,0.6859820253681547,0.9994272623138603,0.7839433293978748,-0.21548393291598544,0.998981886071858,0.7666954725998774,0.059570747808122576,0.08684010018506241,0.7781825679920527,0.9928227262874582,0.31401797463184533,0.33140076626487125,0.3703955135773317,49.87258686971302,nan,nan,inf,93.24832907243417,nan,nan,nan,19.518987143128346,45.4108636277099,13.217804535199491,36.76470588235288,15.090555517618368,0.0,0.0,0.0,0,0.7219756660330282,2.0168070021739943,1.7397787608172777,5,3.341083533421485,1133.0
20260624_122206,3,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,1856415.115749525,3.0831762249872554,4.2397277631725557e-07,SUCCESS,1170.75,1170.75,1745.0,1315.0,1707.0,1365.6000000000001,3712539.64982594,4,3712535.64982594,0.0,1550.0,289.0,0.6834459537130577,0.6853359204577574,0.9994272623138603,0.7597402597402597,-0.23968700257360054,0.998981886071858,0.758751729370286,0.0714043846558707,0.10418888390991891,0.7781825679920527,0.9876294180006647,0.3146640795422426,0.31203181906087246,0.39176505312868953,49.87258686971302,nan,nan,inf,86.74282009374673,nan,nan,nan,24.944716402139807,68.61459750443942,8.935555168916029,14.66275659824046,15.090555517618368,51.44680622225424,82.46721556042174,86.8210447953801,0,0.6619201056771736,1.0000000000000056,1.0000000000000036,8,1.441059750399939,831.0
20260624_122208,4,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,3040040.7172507807,0.016158284997800365,0.0,SUCCESS,nan,1125.0,nan,1400.0,1660.75,1328.6000000000001,3117131.1267734533,5,3117126.1267734533,0.0,1481.0,634.0,0.6719902592912826,0.6750209173461021,0.9815724815724816,0.7959067652075043,-0.1856657163649773,0.9763206912013052,0.7945490059546342,0.13204035288652097,0.19560927594014124,0.782639668522534,0.9558151890503322,0.3249790826538979,0.28316953316953314,0.5030405405405405,49.960066007358996,nan,nan,inf,189.2730896400147,nan,nan,nan,18.430159822479595,44.8193904743176,58.78915099892305,138.888888888888,15.090555517618368,0.0,0.0,0.0,0,0.6812668907793112,2.227224344329426,1.1317078206924718,6,2.274776612816024,582.0
20260624_122209,4,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,526273452.2452824,0.000575726997340098,,SUCCESS,1125.0,1125.0,1665.0,1219.0,1660.75,1328.6000000000001,5568809.47473891,6,5568803.47473891,0.0,1481.0,166.0,0.6719902592912826,0.6782002491922902,0.9815724815724816,0.7487714987714987,-0.23280098280098283,0.9763206912013052,0.7383599508599509,0.043572912181915564,0.06424785634303318,0.782639668522534,0.9971655875939798,0.32179975080770984,0.3369164619164619,0.3607960569231177,49.960066007358996,nan,nan,inf,69.4498576411859,nan,nan,nan,19.51885958584595,44.8193904743176,6.383134344771974,11.990407673860899,15.090555517618368,0.0,0.0,0.0,0,0.7662148834805641,3.441061611988963,1.6139289852978282,6,4.794450008864986,1035.0
20260624_122210,4,AttMpls,,25,0,0,maxmin,0.5,0.5,5,0.0,,0.0,,INF_OR_UNBOUNDED_MCF_ARC,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
20260624_122214,0,CrlNetworkServices,,33,33,5,maxmin,0.5,0.5,5,0.0,4518758.566072561,0.03213692699500825,0.0,SUCCESS,nan,1176.0,nan,1456.0,1764.0,1411.2000000000003,4584769.138286448,7,4584762.138286448,0.0,1651.0,700.0,0.6651733490131926,0.6662798490438872,0.9983050847457627,0.7978848413631022,-0.2004202433826605,0.995160126588118,0.7968271980768726,0.15614770723890786,0.23435754129887032,0.7496708546331005,0.9461333601876591,0.33372015095611285,0.2180790960451977,0.5519294385654067,35.060056851032655,nan,nan,inf,351.7590201621165,nan,nan,nan,19.103354312899828,48.86614896665297,93.24937417468388,277.77777777776726,25.115093417696233,0.0,0.0,0.0,0,0.6401909191957572,0.9353109641873489,0.8487494868455264,3,0.23799228935339667,951.0
20260624_122217,0,CrlNetworkServices,,33,33,5,maxmin,0.5,0.5,5,0.0,1412449795.4409251,0.0021454259986057878,,SUCCESS,1176.0,1176.0,1805.0,1216.0,1764.0,1411.2000000000003,12021723.781630365,10,12021713.781630365,0.0,1651.0,72.0,0.6651733490131926,0.6671867161727834,0.9983050847457627,0.6897767332549941,-0.3085283514907686,0.995160126588118,0.6892225165474981,0.024016913121649445,0.03599728912382859,0.7496708546331005,0.9996033320111067,0.33281328382721664,0.33026995979322227,0.3684630738522954,35.060056851032655,nan,nan,inf,79.31173278946648,nan,nan,nan,19.975465705641287,48.86614896665297,4.450211959621767,5.330490405117267,25.115093417696233,0.0,0.0,0.0,0,0.6349298500289234,1.0924261936251263,1.0057694112052413,5,0.7464866621917036,1651.0
20260624_122226,0,CrlNetworkServices,,33,33,5,maxmin,0.5,0.5,5,0.0,2461921.7311252803,7.360165271005826,1.9039323386804074e-07,SUCCESS,1176.0,1176.0,1805.0,1383.0,1764.0,1411.2000000000003,4923385.479918316,7,4923378.479918316,0.0,1651.0,440.0,0.6651733490131926,0.6660996118137138,0.9983050847457627,0.7536723163841808,-0.244632768361582,0.995160126588118,0.7535094372118629,0.09393801733119575,0.1410269810477943,0.7496708546331005,0.9780129261183627,0.33390038818628615,0.28260869565217395,0.4590236794880532,35.060056851032655,nan,nan,inf,81.27966252194027,nan,nan,nan,19.091617193533942,48.86614896665297,7.9695146109454384,12.195121951219512,25.115093417696233,53.035274517769935,81.56540052711289,82.61315239149776,0,0.6379281911349547,0.9353109641873489,0.8265153226116891,2,0.2125633841453476,1211.0
20260624_122228,1,CrlNetworkServices,,33,33,5,maxmin,0.5,0.5,5,0.0,4368890.215001284,0.01989409900852479,2.1317142999328143e-16,SUCCESS,nan,1224.0,nan,1415.0,1789.2,1431.3600000000001,4441920.401732964,6,4441914.401732964,0.0,1579.0,546.0,0.6834244823115675,0.6843062767268843,0.9994353472614342,0.7989836250705816,-0.2004517221908526,0.9897233201581027,0.7978543195934501,0.117198754946246,0.17126652046335325,0.786363683125736,0.9719710762932314,0.31569372327311573,0.28501628664495116,0.4860323324382752,54.31310235828837,nan,nan,inf,607.8775492580309,nan,nan,nan,19.366960531574883,60.422108913999494,157.39455128205748,555.5555555554994,25.115093417696233,0.0,0.0,0.0,0,0.6036696816215764,0.8988248088657703,0.8210762061670744,2,0.14645337177480933,1033.0
20260624_122229,1,CrlNetworkServices,,33,33,5,maxmin,0.5,0.5,5,0.0,1258369167.465543,0.001067513003363274,,SUCCESS,1224.0,1224.0,1770.0,1438.0,1789.2,1431.3600000000001,10041498.619856559,10,10041488.619856559,0.0,1579.0,343.0,0.6834244823115675,0.6845550639741107,0.9994353472614342,0.8029034059184813,-0.19653194134295293,0.9897233201581027,0.7824695344468121,0.07133547950948882,0.10420707297870002,0.786363683125736,0.9901621956864666,0.3154449360258892,0.30547713156408807,0.39839947617882754,54.31310235828837,nan,nan,inf,inf,nan,nan,nan,19.60944208902235,55.10926711404133,4.295903811477636,5.6882821387940785,25.115093417696233,0.0,0.0,0.0,1,0.601164116804622,0.9411070458723695,0.8446319639657138,2,0.24108173722282944,1729.0
20260624_122235,1,CrlNetworkServices,,33,33,5,maxmin,0.5,0.5,5,0.0,3139752.4173604697,3.7001687129959464,0.0,SUCCESS,1224.0,1224.0,1770.0,1297.0,1789.2,1431.3600000000001,6279298.826953288,7,6279291.826953288,0.0,1579.0,206.0,0.6834244823115675,0.6842961956118021,0.9994353472614342,0.7323546019198193,-0.26708074534161497,0.9897233201581027,0.7264822134387351,0.041092264310541825,0.06005040591202302,0.786363683125736,0.9967421405004468,0.3157038043881979,0.30434782608695654,0.37640955410421634,54.31310235828837,nan,nan,inf,93.88444774071074,nan,nan,nan,19.852048233790025,60.422108913999494,5.566816779552802,8.347245409015013,25.115093417696233,51.12095230868052,73.7678385103648,95.87691677000814,0,0.6090546712323204,0.8988248088657703,0.8210762061670744,2,0.14645337177480933,1438.0
